2024-12-18 13:05:21,662 DEBUG   HandlerThread:57323 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-49-generic-x86_64-with-glibc2.35', 'python': '3.10.9', 'heartbeatAt': '2024-12-18T12:05:21.655617', 'startedAt': '2024-12-18T12:05:20.849959', 'docker': None, 'cuda': None, 'args': ('--dataset', 'KiTS19', '--img_size', '224', '--batch_size', '1', '--max_iterations', '50000', '--num_classes', '3', '--checkpoint_dir', './checkpoints_kits1', '--use_attention', '1'), 'state': 'running', 'program': '/home/hous/Desktop/Kidney_Segmentation/TransUNet/train.py', 'codePathLocal': 'TransUNet/train.py', 'codePath': 'TransUNet/train.py', 'git': {'remote': 'https://github.com/Houssem-Ben-Salem/Kidney_Segmentation.git', 'commit': '51e158f300f5b3ccee4baf04d6cb5ed43ab0b531'}, 'email': 'boumaiza.ghaith.pr@gmail.com', 'root': '/home/hous/Desktop/Kidney_Segmentation', 'host': 'HOUS-GF63-Thin-10SCSR', 'username': 'hous', 'executable': '/home/hous/anaconda3/envs/torch/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.9742499999999996, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 4.198, 'min': 800.0, 'max': 5000.0}, {'current': 4.202, 'min': 800.0, 'max': 5000.0}, {'current': 4.199, 'min': 800.0, 'max': 5000.0}, {'current': 4.2, 'min': 800.0, 'max': 5000.0}, {'current': 4.201, 'min': 800.0, 'max': 5000.0}, {'current': 4.2, 'min': 800.0, 'max': 5000.0}, {'current': 4.592, 'min': 800.0, 'max': 5000.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 4.199, 'min': 800.0, 'max': 5000.0}, {'current': 4.204, 'min': 800.0, 'max': 5000.0}, {'current': 4.2, 'min': 800.0, 'max': 5000.0}, {'current': 4.2, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 467.8899917602539, 'used': 418.3794708251953}}, 'gpu': 'NVIDIA GeForce GTX 1650 Ti with Max-Q Design', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650 Ti with Max-Q Design', 'memory_total': 4294967296}], 'memory': {'total': 23.23543930053711}}
2024-12-18 13:05:21,662 INFO    HandlerThread:57323 [system_monitor.py:probe():224] Finished collecting system info
2024-12-18 13:05:21,662 INFO    HandlerThread:57323 [system_monitor.py:probe():227] Publishing system info
2024-12-18 13:05:21,662 DEBUG   HandlerThread:57323 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-12-18 13:05:22,457 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/conda-environment.yaml
2024-12-18 13:05:31,458 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/conda-environment.yaml
2024-12-18 13:05:31,646 DEBUG   HandlerThread:57323 [system_info.py:_save_conda():224] Saving conda packages done
2024-12-18 13:05:31,646 INFO    HandlerThread:57323 [system_monitor.py:probe():229] Finished publishing system info
2024-12-18 13:05:31,649 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 13:05:31,649 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: keepalive
2024-12-18 13:05:31,649 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 13:05:31,649 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: keepalive
2024-12-18 13:05:31,649 DEBUG   SenderThread:57323 [sender.py:send():391] send: files
2024-12-18 13:05:31,649 INFO    SenderThread:57323 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-12-18 13:05:32,074 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: python_packages
2024-12-18 13:05:32,074 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: python_packages
2024-12-18 13:05:32,115 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: stop_status
2024-12-18 13:05:32,115 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:32,115 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: stop_status
2024-12-18 13:05:32,321 DEBUG   SenderThread:57323 [sender.py:send():391] send: telemetry
2024-12-18 13:05:32,373 INFO    wandb-upload_0:57323 [upload_job.py:push():130] Uploaded file /tmp/tmp9m8t_d93wandb/a3sj487y-wandb-metadata.json
2024-12-18 13:05:32,459 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/requirements.txt
2024-12-18 13:05:32,459 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/wandb-metadata.json
2024-12-18 13:05:33,160 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:33,990 DEBUG   SenderThread:57323 [sender.py:send():391] send: telemetry
2024-12-18 13:05:34,043 DEBUG   SenderThread:57323 [sender.py:send():391] send: telemetry
2024-12-18 13:05:34,170 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:34,459 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/output.log
2024-12-18 13:05:35,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:36,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:36,460 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/output.log
2024-12-18 13:05:37,075 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 13:05:37,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:38,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:39,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:40,165 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:40,920 DEBUG   SenderThread:57323 [sender.py:send():391] send: exit
2024-12-18 13:05:40,921 INFO    SenderThread:57323 [sender.py:send_exit():598] handling exit code: 1
2024-12-18 13:05:40,921 INFO    SenderThread:57323 [sender.py:send_exit():600] handling runtime: 19
2024-12-18 13:05:40,921 INFO    SenderThread:57323 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-12-18 13:05:40,922 INFO    SenderThread:57323 [sender.py:send_exit():606] send defer
2024-12-18 13:05:40,922 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,922 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 0
2024-12-18 13:05:40,922 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,922 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 0
2024-12-18 13:05:40,922 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 1
2024-12-18 13:05:40,922 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,922 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 1
2024-12-18 13:05:40,922 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,922 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 1
2024-12-18 13:05:40,922 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 2
2024-12-18 13:05:40,923 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,923 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 2
2024-12-18 13:05:40,923 INFO    HandlerThread:57323 [system_monitor.py:finish():203] Stopping system monitor
2024-12-18 13:05:40,923 DEBUG   SystemMonitor:57323 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-18 13:05:40,923 INFO    HandlerThread:57323 [interfaces.py:finish():200] Joined cpu monitor
2024-12-18 13:05:40,923 DEBUG   SystemMonitor:57323 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-18 13:05:40,923 INFO    HandlerThread:57323 [interfaces.py:finish():200] Joined disk monitor
2024-12-18 13:05:40,923 DEBUG   SystemMonitor:57323 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-18 13:05:40,962 INFO    HandlerThread:57323 [interfaces.py:finish():200] Joined gpu monitor
2024-12-18 13:05:40,962 INFO    HandlerThread:57323 [interfaces.py:finish():200] Joined memory monitor
2024-12-18 13:05:40,962 INFO    HandlerThread:57323 [interfaces.py:finish():200] Joined network monitor
2024-12-18 13:05:40,962 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,962 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 2
2024-12-18 13:05:40,962 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 3
2024-12-18 13:05:40,962 DEBUG   SenderThread:57323 [sender.py:send():391] send: stats
2024-12-18 13:05:40,963 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,963 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 3
2024-12-18 13:05:40,963 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,963 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 3
2024-12-18 13:05:40,963 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 4
2024-12-18 13:05:40,963 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,963 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 4
2024-12-18 13:05:40,963 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,963 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 4
2024-12-18 13:05:40,963 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 5
2024-12-18 13:05:40,963 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,963 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 5
2024-12-18 13:05:40,963 DEBUG   SenderThread:57323 [sender.py:send():391] send: summary
2024-12-18 13:05:40,963 INFO    SenderThread:57323 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-12-18 13:05:40,964 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,964 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 5
2024-12-18 13:05:40,964 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 6
2024-12-18 13:05:40,964 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:40,964 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 6
2024-12-18 13:05:40,964 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:40,964 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 6
2024-12-18 13:05:40,967 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 13:05:41,186 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 7
2024-12-18 13:05:41,186 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:41,186 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 7
2024-12-18 13:05:41,187 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:41,187 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 7
2024-12-18 13:05:41,463 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/config.yaml
2024-12-18 13:05:41,463 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/wandb-summary.json
2024-12-18 13:05:41,921 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:42,275 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 8
2024-12-18 13:05:42,276 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:42,276 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:42,277 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 8
2024-12-18 13:05:42,277 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:42,278 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 8
2024-12-18 13:05:42,278 INFO    SenderThread:57323 [job_builder.py:build():443] Attempting to build job artifact
2024-12-18 13:05:42,279 INFO    SenderThread:57323 [job_builder.py:_get_source_type():572] is repo sourced job
2024-12-18 13:05:42,354 INFO    SenderThread:57323 [job_builder.py:build():548] adding wandb-job metadata file
2024-12-18 13:05:42,367 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 9
2024-12-18 13:05:42,367 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:42,367 DEBUG   SenderThread:57323 [sender.py:send():391] send: artifact
2024-12-18 13:05:42,367 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 9
2024-12-18 13:05:42,462 INFO    Thread-12 :57323 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/output.log
2024-12-18 13:05:42,922 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:43,401 INFO    SenderThread:57323 [sender.py:send_artifact():1549] sent artifact job-https___github.com_Houssem-Ben-Salem_Kidney_Segmentation.git_TransUNet_train.py - {'id': 'QXJ0aWZhY3Q6MTM4NTgwNjM5NA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMDY5ODI1Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTM4NTgwNjM5NA==', 'versionIndex': 6}}}
2024-12-18 13:05:43,401 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:43,401 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 9
2024-12-18 13:05:43,401 INFO    SenderThread:57323 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-18 13:05:43,464 INFO    SenderThread:57323 [dir_watcher.py:finish():388] scan: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files
2024-12-18 13:05:43,464 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/config.yaml config.yaml
2024-12-18 13:05:43,464 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/requirements.txt requirements.txt
2024-12-18 13:05:43,464 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/conda-environment.yaml conda-environment.yaml
2024-12-18 13:05:43,466 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/wandb-summary.json wandb-summary.json
2024-12-18 13:05:43,466 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/output.log output.log
2024-12-18 13:05:43,471 INFO    SenderThread:57323 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/wandb-metadata.json wandb-metadata.json
2024-12-18 13:05:43,471 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 10
2024-12-18 13:05:43,472 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:43,472 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:43,472 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 10
2024-12-18 13:05:43,473 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:43,474 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 10
2024-12-18 13:05:43,474 INFO    SenderThread:57323 [file_pusher.py:finish():169] shutting down file pusher
2024-12-18 13:05:43,881 INFO    wandb-upload_0:57323 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/config.yaml
2024-12-18 13:05:43,923 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:43,924 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:44,219 INFO    wandb-upload_1:57323 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/requirements.txt
2024-12-18 13:05:44,219 INFO    wandb-upload_3:57323 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/wandb-summary.json
2024-12-18 13:05:44,578 INFO    wandb-upload_2:57323 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/conda-environment.yaml
2024-12-18 13:05:44,850 INFO    wandb-upload_4:57323 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/files/output.log
2024-12-18 13:05:44,924 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:44,924 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:45,050 INFO    Thread-11 (_thread_body):57323 [sender.py:transition_state():626] send defer: 11
2024-12-18 13:05:45,050 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:45,050 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 11
2024-12-18 13:05:45,051 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:45,051 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 11
2024-12-18 13:05:45,051 INFO    SenderThread:57323 [file_pusher.py:join():175] waiting for file pusher
2024-12-18 13:05:45,051 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 12
2024-12-18 13:05:45,051 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:45,051 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 12
2024-12-18 13:05:45,051 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:45,051 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 12
2024-12-18 13:05:45,051 INFO    SenderThread:57323 [file_stream.py:finish():601] file stream finish called
2024-12-18 13:05:45,263 INFO    SenderThread:57323 [file_stream.py:finish():605] file stream finish is done
2024-12-18 13:05:45,264 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 13
2024-12-18 13:05:45,264 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:45,264 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 13
2024-12-18 13:05:45,264 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:45,264 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 13
2024-12-18 13:05:45,264 INFO    SenderThread:57323 [sender.py:transition_state():626] send defer: 14
2024-12-18 13:05:45,264 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: defer
2024-12-18 13:05:45,264 INFO    HandlerThread:57323 [handler.py:handle_request_defer():184] handle defer: 14
2024-12-18 13:05:45,264 DEBUG   SenderThread:57323 [sender.py:send():391] send: final
2024-12-18 13:05:45,264 DEBUG   SenderThread:57323 [sender.py:send():391] send: footer
2024-12-18 13:05:45,264 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: defer
2024-12-18 13:05:45,264 INFO    SenderThread:57323 [sender.py:send_request_defer():622] handle sender defer: 14
2024-12-18 13:05:45,265 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:45,265 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:45,265 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: server_info
2024-12-18 13:05:45,265 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 13:05:45,265 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: server_info
2024-12-18 13:05:45,266 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: get_summary
2024-12-18 13:05:45,267 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: sampled_history
2024-12-18 13:05:45,267 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 13:05:45,452 DEBUG   SenderThread:57323 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 13:05:45,454 INFO    MainThread:57323 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-12-18 13:05:45,454 INFO    MainThread:57323 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-12-18 13:05:45,454 INFO    MainThread:57323 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-12-18 13:05:45,455 DEBUG   HandlerThread:57323 [handler.py:handle_request():158] handle_request: shutdown
2024-12-18 13:05:45,455 INFO    HandlerThread:57323 [handler.py:finish():880] shutting down handler
2024-12-18 13:05:46,265 INFO    WriterThread:57323 [datastore.py:close():296] close: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_130520-ps87ogow/run-ps87ogow.wandb
2024-12-18 13:05:46,453 INFO    SenderThread:57323 [sender.py:finish():1631] shutting down sender
2024-12-18 13:05:46,453 INFO    SenderThread:57323 [file_pusher.py:finish():169] shutting down file pusher
2024-12-18 13:05:46,453 INFO    SenderThread:57323 [file_pusher.py:join():175] waiting for file pusher
