2024-12-18 12:55:00,690 DEBUG   HandlerThread:52421 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-49-generic-x86_64-with-glibc2.35', 'python': '3.10.9', 'heartbeatAt': '2024-12-18T11:55:00.686296', 'startedAt': '2024-12-18T11:54:56.911808', 'docker': None, 'cuda': None, 'args': ('--dataset', 'KiTS19', '--img_size', '224', '--batch_size', '1', '--max_iterations', '50000', '--num_classes', '3', '--checkpoint_dir', './checkpoints_kits1', '--use_attention', '1'), 'state': 'running', 'program': '/home/hous/Desktop/Kidney_Segmentation/TransUNet/train.py', 'codePathLocal': 'TransUNet/train.py', 'codePath': 'TransUNet/train.py', 'git': {'remote': 'https://github.com/Houssem-Ben-Salem/Kidney_Segmentation.git', 'commit': '51e158f300f5b3ccee4baf04d6cb5ed43ab0b531'}, 'email': 'boumaiza.ghaith.pr@gmail.com', 'root': '/home/hous/Desktop/Kidney_Segmentation', 'host': 'HOUS-GF63-Thin-10SCSR', 'username': 'hous', 'executable': '/home/hous/anaconda3/envs/torch/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3.4385833333333333, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 4.338, 'min': 800.0, 'max': 5000.0}, {'current': 4.492, 'min': 800.0, 'max': 5000.0}, {'current': 4.344, 'min': 800.0, 'max': 5000.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 4.687, 'min': 800.0, 'max': 5000.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 4.617, 'min': 800.0, 'max': 5000.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 4.317, 'min': 800.0, 'max': 5000.0}, {'current': 4.492, 'min': 800.0, 'max': 5000.0}, {'current': 4.389, 'min': 800.0, 'max': 5000.0}, {'current': 4.297, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 467.8899917602539, 'used': 418.37883377075195}}, 'gpu': 'NVIDIA GeForce GTX 1650 Ti with Max-Q Design', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650 Ti with Max-Q Design', 'memory_total': 4294967296}], 'memory': {'total': 23.23543930053711}}
2024-12-18 12:55:00,690 INFO    HandlerThread:52421 [system_monitor.py:probe():224] Finished collecting system info
2024-12-18 12:55:00,690 INFO    HandlerThread:52421 [system_monitor.py:probe():227] Publishing system info
2024-12-18 12:55:00,690 DEBUG   HandlerThread:52421 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-12-18 12:55:01,629 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/conda-environment.yaml
2024-12-18 12:55:10,630 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/conda-environment.yaml
2024-12-18 12:55:10,673 DEBUG   HandlerThread:52421 [system_info.py:_save_conda():224] Saving conda packages done
2024-12-18 12:55:10,673 INFO    HandlerThread:52421 [system_monitor.py:probe():229] Finished publishing system info
2024-12-18 12:55:10,676 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 12:55:10,676 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: keepalive
2024-12-18 12:55:10,677 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 12:55:10,677 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: keepalive
2024-12-18 12:55:10,677 DEBUG   SenderThread:52421 [sender.py:send():391] send: files
2024-12-18 12:55:10,677 INFO    SenderThread:52421 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-12-18 12:55:11,011 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: python_packages
2024-12-18 12:55:11,011 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: python_packages
2024-12-18 12:55:11,053 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: stop_status
2024-12-18 12:55:11,053 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 12:55:11,053 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: stop_status
2024-12-18 12:55:11,346 DEBUG   SenderThread:52421 [sender.py:send():391] send: telemetry
2024-12-18 12:55:11,483 INFO    wandb-upload_0:52421 [upload_job.py:push():130] Uploaded file /tmp/tmp9o6z_sr8wandb/59m93w8g-wandb-metadata.json
2024-12-18 12:55:11,630 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/wandb-metadata.json
2024-12-18 12:55:11,631 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/requirements.txt
2024-12-18 12:55:12,011 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 12:55:12,723 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 12:55:12,763 DEBUG   SenderThread:52421 [sender.py:send():391] send: exit
2024-12-18 12:55:12,763 INFO    SenderThread:52421 [sender.py:send_exit():598] handling exit code: 1
2024-12-18 12:55:12,763 INFO    SenderThread:52421 [sender.py:send_exit():600] handling runtime: 12
2024-12-18 12:55:12,764 INFO    SenderThread:52421 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-12-18 12:55:12,764 INFO    SenderThread:52421 [sender.py:send_exit():606] send defer
2024-12-18 12:55:12,764 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,765 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 0
2024-12-18 12:55:12,765 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,765 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 0
2024-12-18 12:55:12,765 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 1
2024-12-18 12:55:12,765 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,765 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 1
2024-12-18 12:55:12,765 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,765 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 1
2024-12-18 12:55:12,765 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 2
2024-12-18 12:55:12,765 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,765 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 2
2024-12-18 12:55:12,765 INFO    HandlerThread:52421 [system_monitor.py:finish():203] Stopping system monitor
2024-12-18 12:55:12,765 DEBUG   SystemMonitor:52421 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-18 12:55:12,765 DEBUG   SystemMonitor:52421 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-18 12:55:12,765 DEBUG   SystemMonitor:52421 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-18 12:55:12,766 INFO    HandlerThread:52421 [interfaces.py:finish():200] Joined cpu monitor
2024-12-18 12:55:12,766 INFO    HandlerThread:52421 [interfaces.py:finish():200] Joined disk monitor
2024-12-18 12:55:12,799 INFO    HandlerThread:52421 [interfaces.py:finish():200] Joined gpu monitor
2024-12-18 12:55:12,799 INFO    HandlerThread:52421 [interfaces.py:finish():200] Joined memory monitor
2024-12-18 12:55:12,799 INFO    HandlerThread:52421 [interfaces.py:finish():200] Joined network monitor
2024-12-18 12:55:12,799 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,799 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 2
2024-12-18 12:55:12,799 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 3
2024-12-18 12:55:12,800 DEBUG   SenderThread:52421 [sender.py:send():391] send: stats
2024-12-18 12:55:12,800 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,800 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 3
2024-12-18 12:55:12,800 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,800 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 3
2024-12-18 12:55:12,800 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 4
2024-12-18 12:55:12,800 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,800 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 4
2024-12-18 12:55:12,800 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,800 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 4
2024-12-18 12:55:12,800 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 5
2024-12-18 12:55:12,800 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,800 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 5
2024-12-18 12:55:12,801 DEBUG   SenderThread:52421 [sender.py:send():391] send: summary
2024-12-18 12:55:12,801 INFO    SenderThread:52421 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-12-18 12:55:12,801 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,801 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 5
2024-12-18 12:55:12,801 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 6
2024-12-18 12:55:12,801 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:12,801 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 6
2024-12-18 12:55:12,801 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:12,801 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 6
2024-12-18 12:55:12,804 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 12:55:13,072 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 7
2024-12-18 12:55:13,072 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:13,073 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 7
2024-12-18 12:55:13,073 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:13,073 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 7
2024-12-18 12:55:13,631 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/config.yaml
2024-12-18 12:55:13,631 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/output.log
2024-12-18 12:55:13,631 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/wandb-summary.json
2024-12-18 12:55:13,763 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 12:55:14,725 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 8
2024-12-18 12:55:14,725 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 12:55:14,726 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:14,726 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 8
2024-12-18 12:55:14,726 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:14,726 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 8
2024-12-18 12:55:14,726 INFO    SenderThread:52421 [job_builder.py:build():443] Attempting to build job artifact
2024-12-18 12:55:14,726 INFO    SenderThread:52421 [job_builder.py:_get_source_type():572] is repo sourced job
2024-12-18 12:55:14,744 INFO    SenderThread:52421 [job_builder.py:build():548] adding wandb-job metadata file
2024-12-18 12:55:14,757 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 9
2024-12-18 12:55:14,758 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:14,758 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 9
2024-12-18 12:55:14,758 DEBUG   SenderThread:52421 [sender.py:send():391] send: artifact
2024-12-18 12:55:14,763 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 12:55:15,631 INFO    Thread-12 :52421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/output.log
2024-12-18 12:55:15,764 INFO    SenderThread:52421 [sender.py:send_artifact():1549] sent artifact job-https___github.com_Houssem-Ben-Salem_Kidney_Segmentation.git_TransUNet_train.py - {'id': 'QXJ0aWZhY3Q6MTM4NTgwNjM5NA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMDY5ODI1Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTM4NTgwNjM5NA==', 'versionIndex': 6}}}
2024-12-18 12:55:15,764 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:15,765 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 9
2024-12-18 12:55:15,765 INFO    SenderThread:52421 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():388] scan: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/config.yaml config.yaml
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/requirements.txt requirements.txt
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/conda-environment.yaml conda-environment.yaml
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/wandb-summary.json wandb-summary.json
2024-12-18 12:55:16,632 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/output.log output.log
2024-12-18 12:55:16,633 INFO    SenderThread:52421 [dir_watcher.py:finish():402] scan save: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/wandb-metadata.json wandb-metadata.json
2024-12-18 12:55:16,633 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 10
2024-12-18 12:55:16,633 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 12:55:16,633 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:16,633 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 10
2024-12-18 12:55:16,633 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:16,633 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 10
2024-12-18 12:55:16,633 INFO    SenderThread:52421 [file_pusher.py:finish():169] shutting down file pusher
2024-12-18 12:55:16,764 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 12:55:16,764 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 12:55:17,093 INFO    wandb-upload_1:52421 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/requirements.txt
2024-12-18 12:55:17,164 INFO    wandb-upload_0:52421 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/config.yaml
2024-12-18 12:55:17,255 INFO    wandb-upload_3:52421 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/wandb-summary.json
2024-12-18 12:55:17,267 INFO    wandb-upload_4:52421 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/output.log
2024-12-18 12:55:17,291 INFO    wandb-upload_2:52421 [upload_job.py:push():130] Uploaded file /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/files/conda-environment.yaml
2024-12-18 12:55:17,491 INFO    Thread-11 (_thread_body):52421 [sender.py:transition_state():626] send defer: 11
2024-12-18 12:55:17,492 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:17,492 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 11
2024-12-18 12:55:17,492 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:17,492 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 11
2024-12-18 12:55:17,492 INFO    SenderThread:52421 [file_pusher.py:join():175] waiting for file pusher
2024-12-18 12:55:17,492 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 12
2024-12-18 12:55:17,492 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:17,492 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 12
2024-12-18 12:55:17,492 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:17,492 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 12
2024-12-18 12:55:17,493 INFO    SenderThread:52421 [file_stream.py:finish():601] file stream finish called
2024-12-18 12:55:17,686 INFO    SenderThread:52421 [file_stream.py:finish():605] file stream finish is done
2024-12-18 12:55:17,686 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 13
2024-12-18 12:55:17,686 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:17,687 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 13
2024-12-18 12:55:17,687 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:17,687 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 13
2024-12-18 12:55:17,687 INFO    SenderThread:52421 [sender.py:transition_state():626] send defer: 14
2024-12-18 12:55:17,687 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: defer
2024-12-18 12:55:17,687 INFO    HandlerThread:52421 [handler.py:handle_request_defer():184] handle defer: 14
2024-12-18 12:55:17,687 DEBUG   SenderThread:52421 [sender.py:send():391] send: final
2024-12-18 12:55:17,687 DEBUG   SenderThread:52421 [sender.py:send():391] send: footer
2024-12-18 12:55:17,687 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: defer
2024-12-18 12:55:17,687 INFO    SenderThread:52421 [sender.py:send_request_defer():622] handle sender defer: 14
2024-12-18 12:55:17,688 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 12:55:17,688 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 12:55:17,688 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: server_info
2024-12-18 12:55:17,688 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: server_info
2024-12-18 12:55:17,689 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-18 12:55:17,690 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: get_summary
2024-12-18 12:55:17,690 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: sampled_history
2024-12-18 12:55:17,690 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-18 12:55:17,938 DEBUG   SenderThread:52421 [sender.py:send_request():418] send_request: poll_exit
2024-12-18 12:55:17,939 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: status_report
2024-12-18 12:55:17,939 INFO    MainThread:52421 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-12-18 12:55:17,939 INFO    MainThread:52421 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-12-18 12:55:17,939 INFO    MainThread:52421 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-12-18 12:55:17,939 DEBUG   HandlerThread:52421 [handler.py:handle_request():158] handle_request: shutdown
2024-12-18 12:55:17,939 INFO    HandlerThread:52421 [handler.py:finish():880] shutting down handler
2024-12-18 12:55:18,939 INFO    SenderThread:52421 [sender.py:finish():1631] shutting down sender
2024-12-18 12:55:18,939 INFO    SenderThread:52421 [file_pusher.py:finish():169] shutting down file pusher
2024-12-18 12:55:18,939 INFO    SenderThread:52421 [file_pusher.py:join():175] waiting for file pusher
2024-12-18 12:55:18,939 INFO    WriterThread:52421 [datastore.py:close():296] close: /home/hous/Desktop/Kidney_Segmentation/wandb/run-20241218_125456-sk7xo0xe/run-sk7xo0xe.wandb
